consommation_energie,classe_consommation_energie,estimation_ges,classe_estimation_ges,annee_construction,surface_habitable,nombre_niveaux,surface_baies_orientees_nord,surface_baies_orientees_est_ouest,surface_baies_orientees_sud,surface_planchers_hauts_deperditifs,surface_planchers_bas_deperditifs,surface_parois_verticales_opaques_deperditives,longitude,latitude,tr001_modele_dpe_type_libelle,tr002_type_batiment_libelle
0.0,N,0.0,N,1947,23.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,61.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
436.0,F,5.0,A,1947,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
232.25,E,0.0,A,1975,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495091,44.517986,Vente,Appartement
257.45,E,12.33,C,2000,1135.58,,,,,,,,,,Vente,Logements collectifs
256.8,E,12.3,C,2000,67.9,,,,,,,,,,Vente,Logements collectifs
256.8,E,12.3,C,2000,51.9,,,,,,,,,,Vente,Logements collectifs
256.8,E,12.3,C,2000,60.1,,,,,,,,,,Vente,Logements collectifs
256.8,E,12.3,C,2000,47.0,,,,,,,,,,Vente,Logements collectifs
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506837,44.516987,Vente,Appartement
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506837,44.516987,Vente,Appartement
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506837,44.516987,Vente,Appartement
0.0,N,0.0,N,1947,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533353,44.371772,Vente,Maison
0.0,N,0.0,N,1947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506837,44.516987,Vente,Appartement
0.0,N,0.0,N,1947,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
215.69,D,9.38,B,1980,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829623,44.551267,Vente,Maison
0.0,N,0.0,N,1947,109.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
69.58,B,1.97,A,2018,87.21,,,,,,,,3.391188,44.499326,Neuf,Maison
0.0,N,0.0,N,1947,37.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856527,44.729073,Vente,Appartement
303.39,E,9.88,B,1947,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850712,44.722355,Location,Appartement
286.78,E,15.65,C,1997,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
236.0,E,46.0,E,1947,83.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.279898,44.721264,Vente,Maison
248.0,E,13.0,C,1978,96.3,1.0,13.19,0.0,0.0,96.3,96.3,115.0,,,Location,Appartement
327.44,E,15.44,C,1979,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535073,44.370504,Vente,Maison
457.0,G,110.0,G,1948,45.0,2.0,5.46,1.82,0.0,25.0,17.0,105.0,3.535319,44.370499,Vente,Maison
0.0,N,0.0,N,1947,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499658,44.518478,Vente,Appartement
0.0,N,0.0,N,1947,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499658,44.518478,Vente,Appartement
0.0,N,0.0,N,1947,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499658,44.518478,Vente,Appartement
0.0,N,0.0,N,1947,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
504.0,G,151.0,G,1948,220.0,2.0,3.87,0.0,0.0,110.0,110.0,360.0,,,Vente,Logements collectifs
330.99,E,10.78,B,1947,37.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856527,44.729073,Vente,Appartement
277.78,E,12.93,C,1982,82.75,,,,,,,,3.50415,44.526523,Vente,Maison
230.0,D,12.0,C,1978,92.0,1.0,0.0,9.39,4.69,92.0,92.0,106.0,,,Vente,Maison
0.0,N,0.0,N,1947,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77271,44.473295,Vente,Maison
226.66,D,13.55,C,1973,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258573,44.518565,Vente,Maison
0.0,N,0.0,N,1947,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
142.0,C,42.0,E,1947,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
435.61,F,24.68,D,2008,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
463.68,G,26.64,D,2008,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
360.03,F,19.68,C,2008,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
566.53,G,34.57,D,1988,83.28,,,,,,,,3.286238,44.722651,Vente,Maison
62.07,B,2.27,A,2018,114.3,,,,,,,,,,Neuf,Maison
242.16,E,53.37,E,1947,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
555.18,G,35.03,D,2008,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
360.03,F,19.68,C,2008,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5951225,44.3246561,Vente,Appartement
149.94,C,7.25,B,2008,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200799,44.452122,Vente,Appartement
158.71,D,9.18,B,2008,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200799,44.452122,Vente,Appartement
273.91,E,3.56,A,1947,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Maison
170.04,D,38.22,E,1977,215.72,,,,,,,,3.50603,44.516183,Vente,Maison
148.69,C,44.61,E,1948,199.81,,,,,,,,3.921286,44.246453,Vente,Maison
714.25,G,35.03,D,2008,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
0.0,N,0.0,N,1947,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
312.41,E,16.37,C,2008,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
336.92,F,20.01,C,2008,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
323.54,E,17.34,C,2008,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
428.29,F,24.39,D,2008,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
198.55,D,8.41,B,2012,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.389513,44.788102,Vente,Maison
167.19,D,7.34,B,2014,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
214.38,D,58.74,F,1974,34.65,,,,,,,,-4.11947,47.988898,Vente,Appartement
214.38,D,50.17,E,1974,34.65,,,,,,,,-4.11947,47.988898,Vente,Appartement
0.0,N,0.0,N,1947,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
663.0,G,21.0,D,1947,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1988,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388809,44.784838,Vente,Appartement
0.0,N,0.0,N,1988,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388809,44.784838,Vente,Appartement
404.34,F,13.16,C,1947,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291218,44.552682,Vente,Appartement
0.0,N,0.0,N,1947,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291218,44.552682,Vente,Appartement
0.0,N,0.0,N,1947,34.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
102.96,C,4.62,A,2014,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498989,44.560515,Vente,Maison
0.0,N,0.0,N,1947,134.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1948,53.05,,,,,,,,3.499912,44.518371,Vente,Appartement
316.21,E,17.13,C,1988,70.64,,,,,,,,3.498123,44.518441,Vente,Appartement
112.0,C,26.0,D,1983,165.0,2.0,0.32,14.82,3.64,80.0,108.0,176.0,,,Vente,Maison
70.9,B,1.46,A,2018,90.2,,,,,,,,,,Neuf,Maison
68.03,B,3.86,A,2018,97.7,,,,,,,,,,Neuf,Maison
305.0,E,91.0,G,1948,77.0,1.0,0.0,10.73,5.12,77.0,77.0,98.0,,,Location,Maison
624.0,G,187.0,G,1948,79.11,1.0,35.56,0.0,0.0,79.11,79.11,99.77,,,Vente,Appartement
860.0,G,28.0,D,1947,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
297.06,E,14.62,C,2000,49.73,,,,,,,,3.497263,44.518976,Vente,Appartement
258.44,E,5.73,A,1947,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Copropriete,Logements collectifs
65.6,B,2.3,A,2018,119.42,,,,,,,,,,Neuf,Maison
63.0,B,2.0,A,1947,42.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
277.0,E,44.0,E,1989,218.0,2.0,2.68,9.04,4.34,95.0,90.0,204.0,,,Vente,Maison
26.08,A,10.29,B,2018,104.12,,,,,,,,3.281373,44.714699,Neuf,Maison
26.2,A,10.32,B,2018,104.12,,,,,,,,3.281373,44.714699,Neuf,Maison
36.8,A,13.12,C,2018,92.7,,,,,,,,3.281373,44.714699,Neuf,Maison
23.95,A,10.26,B,2018,93.82,,,,,,,,3.281373,44.714699,Neuf,Maison
27.39,A,11.07,C,2018,74.74,,,,,,,,3.281373,44.714699,Neuf,Maison
36.43,A,12.68,C,2018,92.7,,,,,,,,3.281373,44.714699,Neuf,Maison
43.16,A,13.97,C,2018,92.7,,,,,,,,3.281373,44.714699,Neuf,Maison
708.0,G,183.0,G,1948,64.3,1.0,11.19,0.0,0.0,64.3,64.3,82.54,,,Vente,Maison
62.22,B,0.06,A,2018,95.12,,,,,,,,3.504432,44.529542,Neuf,Appartement
62.22,B,0.06,A,2018,94.99,,,,,,,,3.504432,44.529542,Neuf,Appartement
62.22,B,0.06,A,2018,94.99,,,,,,,,3.504432,44.529542,Neuf,Appartement
62.22,B,0.06,A,2018,94.99,,,,,,,,3.504432,44.529542,Neuf,Appartement
62.22,B,0.06,A,2018,94.99,,,,,,,,3.504432,44.529542,Neuf,Appartement
0.0,N,0.0,N,1947,253.0,4.0,,,,,,,3.854137,44.725342,Vente,Appartement
235.0,E,70.0,F,1948,924.0,3.0,2.28,126.83,13.16,308.0,308.0,2457.0,,,Vente,Logements collectifs
447.0,F,27.0,D,1964,104.95,1.0,0.36,9.49,1.64,50.0,55.0,94.0,,,Vente,Maison
639.92,G,191.98,G,1974,64.69,,,,,,,,3.278738,44.802265,Vente,Maison
323.0,E,4.0,A,1989,67.0,1.0,8.45,0.0,0.0,53.17,47.1,112.64,3.727256,44.752929,Vente,Maison
0.0,N,0.0,N,1947,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
173.0,D,8.0,B,2006,56.0,1.0,0.0,0.0,4.96,56.0,56.0,45.0,3.54738,44.533149,Vente,Appartement
194.11,D,9.12,B,2009,77.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298165,44.55087,Location,Appartement
414.27,F,24.76,D,1982,91.0,,,,,,,,3.502287,44.518826,Vente,Appartement
248.98,E,53.29,E,1966,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293158,44.556908,Vente,Appartement
172.74,D,51.82,E,1979,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340109,44.548991,Vente,Maison
486.0,G,145.0,G,1948,87.0,1.0,0.6,9.34,5.4,87.0,87.0,106.0,,,Vente,Maison
227.0,D,62.0,F,1998,73.08,1.0,1.68,4.79,1.05,43.7,43.7,135.05,,,Location,Maison
227.0,D,62.0,F,1998,73.08,1.0,1.68,4.79,1.05,43.7,43.7,135.05,,,Location,Maison
223.0,D,61.0,F,1998,73.08,1.0,1.68,4.79,1.05,43.7,43.7,135.05,,,Location,Maison
223.0,D,61.0,F,1998,73.08,1.0,2.29,5.07,1.25,43.7,43.7,135.05,,,Location,Maison
0.0,N,0.0,N,1947,162.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
413.03,F,21.41,D,1974,40.32,,,,,,,,3.663144,44.506042,Vente,Maison
225.0,D,12.0,C,2006,120.0,1.0,0.0,8.18,12.66,120.0,120.0,142.0,,,Vente,Maison
115.0,C,6.0,B,2006,240.0,1.0,1.34,23.04,36.93,120.0,120.0,220.0,,,Vente,Maison
0.0,N,0.0,N,1948,145.0,,,,,,,,,,Vente,Maison
0.0,N,0.0,N,1948,90.0,,,,,,,,,,Vente,Maison
62.09,B,2.87,A,2018,85.8,,,,,,,,,,Neuf,Maison
131.56,C,32.34,D,1988,127.99,,,,,,,,,,Vente,Maison
225.0,D,61.0,F,1998,63.42,1.0,0.0,3.73,5.11,48.0,41.9,126.6,,,Location,Maison
231.0,E,63.0,F,1998,63.42,1.0,0.0,3.73,5.11,48.0,41.9,126.6,,,Location,Maison
235.0,E,64.0,F,1998,63.42,1.0,0.0,3.73,5.11,48.0,41.9,132.1,,,Location,Maison
222.0,D,60.0,F,1998,73.08,1.0,1.5,7.42,2.29,43.7,43.7,135.05,,,Location,Maison
214.0,D,58.0,F,1998,73.08,1.0,1.5,4.32,6.26,43.7,43.7,135.05,,,Location,Maison
221.0,D,60.0,F,1998,73.08,1.0,2.39,6.6,2.5,43.7,43.7,135.05,,,Location,Maison
46.0,A,1.0,A,2018,0.0,1.0,,,,,,,,,Neuf,Maison
223.0,D,61.0,F,1998,73.08,1.0,2.39,7.76,1.25,43.7,43.7,135.05,,,Location,Maison
217.0,D,59.0,F,1998,73.08,1.0,1.82,2.46,2.5,43.7,43.7,135.05,,,Location,Maison
218.0,D,59.0,F,1997,75.53,2.0,6.53,0.0,4.86,39.8,40.35,133.83,,,Location,Maison
208.0,D,57.0,F,1997,75.53,2.0,2.07,1.25,9.3,39.8,40.35,133.83,,,Location,Maison
208.0,D,57.0,F,1997,75.38,2.0,2.07,1.25,9.3,39.8,40.35,133.83,,,Location,Maison
188.0,D,51.0,E,1997,73.13,2.0,0.0,9.66,0.57,44.8,42.24,129.23,,,Location,Maison
188.0,D,51.0,E,1997,73.13,2.0,0.0,9.66,0.57,44.8,42.24,129.23,,,Location,Maison
189.0,D,52.0,E,1997,73.13,2.0,0.57,9.66,0.0,44.8,42.24,129.23,,,Location,Maison
221.0,D,60.0,F,1997,74.2,2.0,6.53,0.0,4.86,39.8,40.35,133.83,,,Location,Maison
303.0,E,4.0,A,1947,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
174.0,D,47.0,E,1997,75.3,2.0,0.0,10.5,1.3,49.0,42.0,92.2,,,Location,Maison
168.0,D,46.0,E,1998,79.63,1.0,0.0,7.95,0.0,79.63,79.63,47.57,,,Location,Maison
167.0,D,45.0,E,1998,79.63,1.0,1.13,5.69,1.13,79.63,79.63,47.57,,,Location,Maison
321.0,E,4.0,A,1989,103.0,1.0,2.28,0.0,8.58,81.0,51.0,156.0,,,Vente,Maison
288.0,E,79.0,F,1998,76.95,2.0,2.69,2.48,4.05,60.0,40.5,110.64,,,Location,Maison
288.0,E,79.0,F,1998,76.95,2.0,2.69,2.48,4.05,60.0,40.5,110.64,,,Location,Maison
143.0,C,39.0,E,2003,82.03,2.0,0.63,3.51,7.13,46.9,47.1,125.16,,,Location,Maison
173.0,D,47.0,E,1999,79.56,2.0,2.42,3.34,3.5,42.2,42.21,124.8,,,Location,Maison
173.0,D,47.0,E,1999,79.56,2.0,2.42,3.34,3.5,42.2,42.21,124.8,,,Location,Maison
166.0,D,45.0,E,1947,85.9,2.0,2.42,0.0,0.0,42.2,42.21,109.68,,,Location,Maison
226.0,D,62.0,F,1997,65.06,1.0,1.62,7.96,0.0,55.1,56.45,122.88,,,Location,Maison
231.0,E,36.0,E,1997,78.21,1.0,0.35,4.12,5.06,42.1,54.45,127.8,,,Location,Maison
290.0,E,13.0,C,1997,78.21,1.0,0.35,4.12,5.06,42.1,54.45,127.8,,,Location,Maison
294.0,E,11.0,C,1997,78.21,1.0,0.35,4.12,5.06,42.1,54.45,127.8,,,Location,Maison
188.0,D,51.0,E,1997,82.25,1.0,1.25,5.0,3.79,50.4,51.4,126.72,,,Location,Maison
188.0,D,51.0,E,1997,82.25,1.0,1.25,5.0,3.79,50.4,51.4,126.72,,,Location,Maison
191.0,D,52.0,E,1997,82.25,1.0,2.5,5.04,2.5,50.4,51.4,126.72,,,Location,Maison
188.0,D,51.0,E,1997,82.25,1.0,1.25,5.0,3.79,50.4,51.4,126.72,,,Location,Maison
188.0,D,51.0,E,1997,82.25,1.0,1.25,5.0,3.79,50.4,51.4,126.72,,,Location,Maison
207.0,D,56.0,F,1999,80.03,2.0,3.89,3.42,1.98,57.6,55.3,116.18,,,Location,Maison
139.0,C,38.0,E,1947,89.15,2.0,2.42,0.0,0.0,42.2,42.21,109.68,,,Location,Maison
185.0,D,50.0,E,1947,74.2,1.0,2.42,0.0,0.0,42.2,0.0,109.68,,,Location,Maison
185.0,D,50.0,E,1947,77.45,2.0,2.42,0.0,0.0,42.2,0.0,109.68,,,Location,Maison
193.0,D,53.0,E,1947,67.7,1.0,2.42,0.0,0.0,42.2,0.0,109.68,,,Location,Maison
0.0,N,0.0,N,1947,40.26,1.0,0.0,0.0,0.0,42.2,40.26,109.68,3.342276,44.466375,Location,Appartement
240.0,E,3.0,A,1999,69.47,1.0,1.62,3.24,5.12,69.47,69.47,89.08,3.340197,44.464452,Location,Maison
177.0,D,41.0,E,1998,74.45,2.0,1.49,8.57,0.0,57.7,57.5,103.39,3.339957,44.464471,Location,Maison
315.99,E,18.95,C,1975,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490188,44.523296,Vente,Maison
180.0,D,49.0,E,1999,82.56,2.0,2.5,3.26,4.47,51.1,61.4,110.88,,,Location,Maison
183.0,D,50.0,E,1999,82.56,2.0,2.5,3.26,4.47,52.1,61.4,121.93,,,Location,Maison
201.0,D,55.0,E,1999,82.82,2.0,0.0,5.72,2.95,45.7,45.8,119.98,3.54383,44.533026,Location,Maison
208.0,D,57.0,F,1999,82.82,2.0,2.95,5.72,0.0,45.7,45.8,119.98,3.54383,44.533026,Location,Maison
198.0,D,54.0,E,1999,82.82,2.0,0.0,5.0,5.04,45.7,45.8,119.98,3.54383,44.533026,Location,Maison
392.47,F,23.92,D,1982,125.91,,,,,,,,3.486516,44.520727,Vente,Maison
189.0,D,51.0,E,1999,86.7,1.0,1.08,7.26,1.56,86.7,86.7,93.77,,,Location,Maison
182.0,D,50.0,E,1999,86.45,1.0,0.57,3.12,7.26,86.45,86.45,93.77,,,Location,Maison
222.0,D,60.0,F,1999,76.46,1.0,4.05,1.13,4.94,76.46,76.46,94.56,,,Location,Maison
222.0,D,60.0,F,1999,76.46,1.0,4.05,1.13,4.94,76.46,76.46,94.56,,,Location,Maison
172.0,D,47.0,E,1947,61.43,2.0,2.42,0.0,0.0,42.2,0.0,109.68,6.6236527,44.6706214,Location,Maison
172.0,D,47.0,E,1947,64.0,1.0,2.42,0.0,0.0,64.0,0.0,109.68,6.6236527,44.6706214,Location,Appartement
221.0,D,60.0,F,1998,79.86,2.0,1.26,10.34,0.0,63.53,63.54,128.24,,,Location,Maison
221.0,D,60.0,F,1998,79.86,2.0,1.26,10.34,0.0,63.53,63.54,128.24,,,Location,Maison
201.0,D,55.0,E,1998,85.53,2.0,1.5,3.2,4.39,62.34,59.84,120.61,,,Location,Maison
201.0,D,55.0,E,1998,85.53,2.0,1.5,3.2,4.39,62.34,59.84,120.61,,,Location,Maison
213.0,D,10.0,B,1989,157.61,2.0,1.33,5.68,10.96,93.29,77.32,213.3,3.524981,44.377473,Vente,Maison
0.0,N,0.0,N,1947,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1948,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290133,44.551675,Vente,Maison
1349.0,G,43.0,E,1947,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Location,Appartement
306.0,E,4.0,A,1947,101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260574,44.919047,Vente,Maison
0.0,N,0.0,N,1947,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544789,44.534794,Vente,Maison
307.0,E,16.0,C,1948,50.0,1.0,3.36,5.36,1.34,50.0,50.0,70.0,,,Vente,Maison
0.0,N,0.0,N,1947,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
0.0,N,0.0,N,1947,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
69.76,B,2.26,A,2018,109.81,,,,,,,,,,Neuf,Maison
327.07,E,15.66,C,1985,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
67.09,B,1.49,A,2018,142.07,,,,,,,,,,Neuf,Maison
81.53,B,1.34,A,2018,86.14,,,,,,,,,,Neuf,Maison
0.0,N,0.0,N,1947,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
0.0,N,0.0,N,1947,98.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
143.0,C,39.0,E,1999,76.94,1.0,2.36,1.0,4.58,76.94,76.94,65.19,3.298055,49.8404533,Location,Maison
143.0,C,39.0,E,1999,76.94,1.0,2.36,1.0,4.58,76.94,76.94,65.19,3.298055,49.8404533,Location,Maison
0.0,N,0.0,N,1947,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500274,44.518186,Vente,Appartement
146.0,C,10.0,B,1999,88.52,1.0,1.0,2.0,5.94,57.54,57.54,117.76,3.298055,49.8404533,Location,Maison
146.0,C,10.0,B,1999,88.52,1.0,1.0,2.0,5.94,57.54,57.54,117.76,3.298055,49.8404533,Location,Maison
128.0,C,35.0,D,1999,88.52,1.0,1.0,2.0,5.94,57.54,57.54,117.76,3.298055,49.8404533,Location,Maison
128.0,C,35.0,D,1999,88.52,1.0,1.0,2.0,5.94,57.54,57.54,117.76,3.298055,49.8404533,Location,Maison
118.0,C,6.0,B,1989,194.1,1.0,26.22,0.0,0.0,158.4,112.0,251.36,,,Vente,Maison
148.0,C,40.0,E,1999,105.25,2.0,1.0,2.0,6.94,57.54,57.5,117.55,3.298055,49.8404533,Location,Maison
180.0,D,49.0,E,1999,78.84,1.0,0.0,6.31,1.0,78.84,78.84,98.33,3.298055,49.8404533,Location,Maison
500.0,G,16.0,C,1947,97.9,1.0,2.42,0.0,0.0,97.9,97.9,109.68,,,Location,Appartement
406.0,F,13.0,C,1947,54.0,1.0,2.42,0.0,0.0,97.9,97.9,109.68,,,Location,Appartement
352.93,F,19.18,C,2008,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
338.31,F,18.59,C,2008,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Appartement
270.0,E,16.0,C,1999,82.6,2.0,0.92,4.51,3.5,59.2,58.7,113.71,,,Location,Maison
203.0,D,55.0,E,1999,82.6,2.0,3.5,4.51,0.92,59.2,58.7,113.71,,,Location,Maison
193.0,D,52.0,E,1999,81.56,2.0,0.0,7.44,0.4,62.85,62.81,110.55,,,Location,Maison
194.0,D,53.0,E,1999,81.56,2.0,0.4,7.44,0.0,62.85,62.81,110.55,,,Location,Maison
168.0,D,46.0,E,1999,79.55,2.0,2.01,5.58,2.5,43.33,43.19,125.15,,,Location,Maison
168.0,D,46.0,E,1999,79.55,2.0,2.01,5.58,2.5,43.33,43.19,125.15,,,Location,Maison
175.0,D,48.0,E,2002,81.62,2.0,1.84,5.58,2.0,43.1,43.6,116.79,,,Location,Maison
310.0,E,16.0,C,1999,65.76,1.0,3.39,0.0,6.37,65.76,65.76,69.86,3.544655,44.533689,Location,Maison
153.0,D,42.0,E,1947,61.43,2.0,2.42,0.0,0.0,0.0,0.0,109.68,6.6236527,44.6706214,Location,Appartement
194.0,D,2.0,A,1947,284.0,3.0,19.1,4.56,14.65,103.0,103.0,284.0,3.538485,44.532886,Vente,Maison
230.0,D,63.0,F,1947,89.7,2.0,2.42,0.0,0.0,0.0,0.0,109.68,6.6236527,44.6706214,Location,Appartement
138.0,C,37.0,E,1947,89.7,2.0,2.42,0.0,0.0,0.0,0.0,109.68,6.6236527,44.6706214,Location,Appartement
172.0,D,47.0,E,1999,84.17,2.0,1.44,4.16,4.64,56.3,40.0,99.05,,,Location,Maison
177.0,D,48.0,E,1999,80.16,2.0,1.44,4.16,4.64,56.3,40.0,94.92,,,Location,Maison
144.0,C,39.0,E,1999,84.17,2.0,1.03,0.0,6.34,58.0,40.0,49.65,,,Location,Maison
150.0,C,41.0,E,1999,80.16,2.0,1.03,0.0,6.34,58.0,40.0,49.65,,,Location,Maison
222.0,D,33.0,D,1998,80.45,2.0,0.96,5.6,2.59,59.22,57.96,107.17,,,Location,Maison
219.0,D,32.0,D,1998,80.45,2.0,0.0,3.55,6.0,59.22,57.96,107.17,,,Location,Maison
223.0,D,33.0,D,1998,81.58,2.0,0.0,3.22,5.85,59.22,61.14,123.83,,,Location,Maison
227.0,D,3.0,A,1947,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Vente,Maison
216.0,D,3.0,A,1947,65.48,1.0,2.42,0.0,0.0,0.0,0.0,109.68,,,Location,Appartement
0.0,N,0.0,N,1948,93.63,,,,,,,,3.285637,44.727214,Location,Maison
281.0,E,6.0,B,1994,46.0,1.0,0.0,4.97,5.45,46.0,46.0,49.35,,,Location,Appartement
320.0,E,6.0,B,1994,46.0,1.0,0.0,4.97,5.45,46.0,46.0,49.35,,,Location,Appartement
304.0,E,11.0,C,1994,61.1,1.0,1.04,3.64,4.65,61.1,61.1,82.88,,,Location,Appartement
323.0,E,5.0,A,1994,78.25,2.0,0.0,15.49,0.0,41.0,49.0,95.0,,,Location,Appartement
318.0,E,4.0,A,1994,78.25,2.0,0.0,15.49,0.0,41.0,49.0,95.0,,,Location,Appartement
